start	end	text
5836000	5846000	And that is in sort of the complexity of things but how it grants is it says that you would eventually go back to doing the same kind of things.
5846000	5857000	You would eventually understand what is good or bad what is the self what is the other you would end up with this knowledge of binary but by then you would have learned how to compute the binary.
5858000	5872000	And walking on that knife's edge is then that balancing act that you are doing constantly evaluating checking yourself that are you at any point transgressing these boundaries which should then call to question your final decision.
5872000	5899000	Which means it's saying that with enough practice in a certain form humans can be better model like more moralistic creatures be able to compute good and bad quicker because it also can warns you about the non-computational complexity owning problem that you suddenly expose yourself to a lot of complexity and you hit that numbness the indecision.
5899000	5915000	So for these traditions the goal is not to stay in that indecision but to be decision makers very fast decision makers very intuitive decision makers very decision making is backed by these things.
5915000	5938000	So you're not offloading that computation unless you're offloading that computation to certain systems which form under this and that is where their proof of knowledge their way to motion all come in basically they're saying that you can if you want to be the dharmic some say that some say that you be the ideal citizen.
5938000	5952000	Most of these are chasing ideals in some way or the other and that ideal is that blue line you know that that is where you want to be they're first pointing that out so they begin with a hypothesis.
5952000	5956000	No that's not a hypothesis that's the set point that is.
5956000	5979000	I'm saying they begin with the hypothesis that we want to be there let's first prove our intention it's at the starting point it's like saying first you do you think you want to go first figure that out before you start on your journey you don't want to be lost so you start on your journey look up the map do your research then start walking.
5980000	5992000	So then you start approaching that curve so basically in this foundational work a lot happens in that part before takeoff.
5992000	6010000	And that is the initial state basically the valid verification and validity of that initial state is just as important for them to then say that you will go the right way so they're basically putting that computation there charting your path then letting you go.
6010000	6023000	It's like if you then follow the trajectory it's like Chochandra and three right with minor remote commands you should be able to land in the right place but the computation is done before launch.
6023000	6047000	My interpretation of that is it starts the way it starts it starts holding hands of a very limited set of entities that wants to head that way over time more associations come in and gives it the momentum it needs which is why it gets closer.
6047000	6067000	Now the only challenge is again I don't want to like harp on that particular thing for far too long the proportionality part of things it basically whenever it reaches close enough it basically loses the interest we got almost there so I'm not interested about it anymore.
6067000	6082000	In that sense a lot of people have become comfortable at the 80% like reaching 80% success and be fine with that that's when you need to find the people who are like no this is not ideal we need to pull it out and that's where the integral comes in.
6082000	6098000	So again not to dwell on that but I think that's the way it's not about pre-planning the whole thing before the journey starts that's not even though I prefer it to be that way the planners self would want to be that way usually.
6098000	6104000	You are like identifying the stages like the root so to say.
6104000	6121000	Yeah I'm saying that somebody just starts going that way gradually more people join in and figure that part out the plan on the way usually that's how pretty much everything like the all the revolution that's how it happens.
6121000	6139000	The plan is not set in stone and it's not that if you if you keep it that way and don't adapt with changes you're actually going to have much more much of a success you're actually going to fail because the reality is much more messy and chaotic than you can plan out to be like complete details right.
6139000	6156000	So the part the part of the other thing is that it's not completely planned out from beforehand somebody some entity some particular person that wants to leave a mark on the reality starts heading on one way and either they get the momentum to go that direction or they don't.
6156000	6165000	For any kind of set point approach you see there's thousands of set point approaches that we don't see because they fail right.
6165000	6180000	So that was the other point that I was trying to make from what you are saying I was I don't know whether it goes as a correction or an addendum but that's how I'm seeing it the way it starts off the journey starts essentially.
6181000	6196000	So what I meant by charting the route is basically identifying intervention points possible intervention points having certain event based thing you know like I'm saying I'm just telling you how the systems.
6197000	6220000	How I'm saying how this knowledge systems work so when they are how do they do research so basically when you go into the AI and I'm talking about okay so my way when you do that is I was saying that when you do that how the approach is broken down it's basically the question of how do you acquire knowledge.
6220000	6244000	And you are talking about subset of people who are into this yeah I'm talking subset of people who are understanding was my thinking the mass yeah so my question and this is my lifelong question is that how can I that is what you're saying that how can I take what these people know to the masses that what would that look like that was one of those hypothetical things that I had.
6244000	6256000	Good but that was the question I wanted to pose it now I just want to wrap this up this part of the discussion and I think the final thing to mention here is he.
6256000	6262000	The important part then in the human machine interface conversation.
6263000	6268000	Becomes identifying like having that ability to.
6268000	6291000	Becomes identifying like having that ability to synthesize from a hypothesis that is put to action by actors of certain sort like the thesis and the antithesis being put to work contrasted with the hypothesis.
6291000	6303000	But the part that I agree with you is that the obvious expansion to hegelian dialectic is the ad that the synthesis is the goal.
6303000	6306000	Formation of it is not.
6306000	6310000	And you want to introduce that hypothetical state.
6310000	6320000	At which point you have a I don't know if it is more is it like but at that point you have more of a new hegel hybrid.
6320000	6322000	In the system.
6322000	6328000	And what I probably harping on a bit too much not to fan.
6328000	6345000	Because I know that I'm taking one example philosophy actually does not de stigmatize like that that hypothesis yeah so that is what I mean that Nia is most most eastern traditions do not stigmatize hypothesis in fact they encourage this is what I was trying to say yes.
6345000	6350000	These traditions encourage open ended skepticism.
6350000	6361000	And they say that open ended if you do a close ended inquiry close ended inquiry being tracing back from God.
6361000	6366000	Yeah, you have already gone to the farthest extreme and you are coming down.
6366000	6371000	That is where things are prone to reduction reductionist approaches.
6371000	6379000	But if you go inward out, which is what they mean by saying that no Brahma by knowing yourself.
6379000	6391000	So what does it mean by to know yourself is your first knowing your surroundings and you're working out from that and these two create very interesting differences.
6391000	6406000	The inside out tradition is a farmer synthetic tradition far more inclusive they result in frameworks which want people to come in study observe be together build.
6406000	6410000	You know systems to work with them better.
6410000	6418000	Whereas the other one leads down to more our majority is in danger kind of attitude.
6418000	6426000	Because it has already known the extreme and everything then has to fit that narrative or it will be forced fit.
6426000	6432000	At the cost of boxing out removing the impurities to make it pure.
6432000	6448000	And this very interestingly again a lot of American queer politics uses language which is very reductionist in that sense and you end up with labels upon labels taxonomy done reversed.
6448000	6453000	You are constantly breaking down one segment into 10 others.
6453000	6455000	But first you must have that one segment.
6455000	6462000	It's not like when you've identified there are 10 subsections within this one section you now say that okay this was a wrong categorization.
6462000	6464000	This was premature categorization.
6464000	6473000	No, it has to be a like directed acyclic graph of some sort.
6473000	6478000	I think I see the pattern in this and the reason for that.
6478000	6481000	Why people go that way.
6481000	6485000	So I sent you that Joichi Ito article.
6485000	6488000	I have it on my reading list.
6488000	6491000	I have I have certain opinions.
6491000	6497000	I want to know your take on that the problem statement you might not agree with the solution.
6497000	6504000	But it's the problem statement which you might find very dear to might I don't know.
6505000	6510000	The second link I sent is somebody else's critique of that work.
6510000	6515000	Do not read that till you feel like you have a good enough idea.
6515000	6516000	Got it.
6516000	6520000	I mean if you don't there is nothing you won't understand because it's primarily HCI.
6520000	6522000	It's primarily UX.
6522000	6523000	Okay.
6523000	6529000	The last point that you're trying to why reductionism pops out.
6529000	6532000	Why it ends up going that direction.
6532000	6536000	This is part of a bigger discussion yet again yet another topic.
6536000	6540000	And I know that for a past few sessions this will keep on happening.
6540000	6542000	So basically I think it will continue.
6542000	6543000	Yeah.
6543000	6548000	But the origin of religion itself you see there's a pattern to it.
6548000	6559000	It starts from the void and the highly philosophical the spiritual interpretation of energy something from nothing etc etc.
6559000	6565000	It quickly goes down into fundamental forces of nature as the gods.
6565000	6574000	And then it pops out as there are one one thing that matters more than all the other ones.
6574000	6583000	And after saying the general principle let's put that into perspective of Hinduism where initially you start with void.
6583000	6589000	There are three different gods that basically pops out over time.
6589000	6596000	It's not even like solidified in a once and like if you go through the purans and so you will find multiple different interpretation of that.
6596000	6603000	But eventually you get that OK these are the more philosophical standpoint of a fringe.
6603000	6609000	People at the end they have nothing else to do but think more deeply.
6609000	6612000	I mean specifically Vishnu Purana.
6612000	6626000	And before Vishnu Purana is where it's kind of transitioning like hey we need to convey this message to a little bit broader audience like the kings and the people in power.
6626000	6630000	So basically it's going out of the hands of scholars.
6630000	6637000	Scholars were fine with the very spiritual interpretation of it like the void and so the duality etc.
6637000	6641000	But now you need to simplify this for people who run countries.
6641000	6643000	The nations essentially.
6643000	6649000	So now you're trying to convey that message to the emperors.
6649000	6650000	How do you do that?
6650000	6658000	Now your story will revolve around creating the gods that are emperors and or their sidelines.
6658000	6663000	So now Zeus from Zeus like Norse mythology all those things even Hindu mythology like Indra and all this.
6663000	6676000	Now the story revolves around the fundamental forces of nature like Vayu and the sun basically the air the earth the power of war like war gods etc.
6676000	6683000	All those things basically come into the picture and that's the interpretation because that's the demography you are trying to reach out to.
6684000	6690000	And then the third level what happens is that is the mass is still out in the void.
6690000	6696000	They're basically the life is misery and there's no end to it.
6696000	6698000	You are living in that situation.
6698000	6704000	Somebody comes out says that hey look all those interpretations.
6704000	6711000	You are not in a position to understand this because you have been left in the gutter in your entire life.
6711000	6716000	Without the resources to actually reconcile with those concepts that they're talking about.
6716000	6724000	You don't have the tools or utility and you are in the part where you are at.
6724000	6728000	You are at a position if what position I'm not finding the right word for it.
6728000	6736000	Like you are your life has come to a point where you cannot go back and pay those debts and pick up the books and learn everything and then get to their same level.
6736000	6738000	It's not possible for you.
6738000	6743000	You need a simplified interpretation of this for you.
6743000	6758000	Those what do you call that thing like the Monashat Mongol and the story of the small gods story of the one God essentially like only focus on this particular guy.
6758000	6762000	And he basically he or she will basically take away all your pains.
6762000	6767000	That also goes down to all the extra bad as in the monotheism concepts as well.
6767000	6775000	Is that forget about the complexity and nuances of all the whole other things the way they have tried to interpret it for you.
6775000	6779000	Just this 10 commandments and this there's only one God.
6779000	6780000	That's all you need to know.
6780000	6788000	Life is easy delegate that decision making and self correction and regulation which you were not equipped with to begin with.
6788000	6791000	Now this your life is now much easier.
6791000	6792000	Go ahead.
6792000	6799000	Now all those people for all those people life is actually much easier because it takes away the pain takes away the confusion.
6799000	6807000	If you are having a misery because God intended that maybe you have done failed at one of those 10 commandments.
6807000	6810000	That's why you're having misery.
6810000	6818000	Anyways and for everything else all the carrots and sticks aside there's the ultimate one carrot and a stick heaven or hell.
6818000	6828000	So basically even if you feel like you you are going through the life not being punished for bad work or not being rewarded for your good ones.
6828000	6831000	You still keep on doing it because at the end of it there's a.
6831000	6843000	So all those things basically comes down to that reduction is the one one God one dimensional belief or worshipping tendency goes comes down from.
6843000	6855000	That entire part of the how do I I if I don't want to take responsibility for all that thing understanding all that thing or regulating myself.
6855000	6863000	How do I delegate that whole thing to a one particular God that I believe in and then it goes down that way.
6863000	6866000	So I'm not saying that it is only about religion.
6866000	6871000	It expands in multiple different dimensions including the ones that you have mentioned.
6871000	6887000	I also understand the paradox or not paradox the irony of me trying to reduce down the whole complexity and nuance of religion like the entire theological institution down to like OK.
6887000	6889000	Hey there's only three sections.
6889000	6890000	That's that's pretty much it.
6890000	6900000	I do understand that but sometimes you need to get a picture of a place to read as a memory and you cannot have the entire 3D model of the place that is not practical.
6900000	6902000	So that's the only reason I'm doing this.
6902000	6905000	But I think I guess that's how it ends up happening.
6905000	6914000	For some people just living with that like getting the really pain relief is not sufficient.
6914000	6928000	They will keep on running around trying to find more data point more and more at the cost of pain to look at more complexity to assimilate more complexity and find out a better model.
6928000	6935000	And they will take over the responsibility of regulation on themselves and some else would not want to do that.
6935000	6940000	They just want to have a happier and less painful life and they would want to delegate that.
6940000	6944000	OK, I'm done on that particular aspect that particular topic.
6944000	6953000	You sound that a better assimilate the complexity and find a better model.
6953000	6961000	Is the fundamental principle to build upon to in order to resist reduction.
6961000	6975000	And you're right that it takes a certain amount of madness to throw yourself constantly into the face of complexity because it is painful to the point of being physically painful depending on what you are doing.
6975000	6978000	But like the more complexity you embrace.
6978000	6983000	The key is to not stay in indecision.
6983000	6986000	There will be periods of indecision.
6986000	6990000	The key is to know how to break out of indecision.
6990000	6993000	And that is the assimilation aspect of things.
6993000	7006000	The only way you break out of indecision in the face of complexity is if you can assimilate the complexity into as a patch on your existing model and improve that at which point you have reduced.
7006000	7018000	So like I said, it is resisting in many sense the idea is to resist reducing but not stop doing it because MapReduce as a function is vitally important.
7018000	7039000	Which again, remember what we said in first episode that what is important is to store this MapReduce values, but also the computational like some sort of a theorem, be it a theorem or be it like an version control snapshot in some way to prove.
7039000	7043000	Those are the edges. If you see the node and edge aspects.
7043000	7052000	The reductions are the next set of nodes, but the process through it like if the function that it happens through it are the edges that connects them from.
7052000	7054000	You take this data point.
7054000	7057000	This is the function that you apply and you come up, come up over there.
7057000	7059000	If you apply a different function, you go somewhere else.
7059000	7069000	But knowing the intersection and interaction between them is where you cannot say that this one function is the rule them all and others don't matter.
7069000	7077000	That's one way. That's basically where the criticism I was making right now is that that's where people tend to go because that's easier.
7077000	7084000	So now from an HCI perspective as in human computer interface, the UX considerations, not just UX.
7084000	7089000	In fact, let's just call it interaction perspective, right?
7089000	7099000	The producer or the controller of the system goes from higher complexity to lower complexity.
7099000	7109000	The consumer of the system, the viewer, the accessor, the learner goes from lower complexity to higher complexity, traversing the same paths.
7109000	7115000	Are we going into that entropy discussion again? The designer entropy comes in every single time.
7115000	7117000	Entropy exists everywhere.
7117000	7120000	But what I said is no, no, I am not.
7120000	7122000	I'm just arriving at it.
7123000	7128000	In fact, I have I'm just starting back parts I have taken already, but it fits.
7128000	7142000	So basically the HCI considerations that you need to do is that your system needs to take in all the complexity, be constantly map reducing to give you the simplest set of values that can be portrayed on an interface.
7142000	7146000	So when you look at it, you look at it as the world that appears.
7146000	7160000	It appears as a world and apparently benign, devoid of details till you start looking into things and there are infinite layers upon layers of details that you could go in.
7160000	7174000	And this as a interface design principle, ever since I realized this has built possibly the best possible APIs, best possible practices that I could ever dream of.
7174000	7185000	Because connecting this back to API first, the idea behind API first design is not that you first build the API, then you think of what happens.
7185000	7202000	Now, it's about you identify all the possible variations in the system that can come in, identify the interaction points, the map reducible points, understand what to do with the end result and how to map this.
7202000	7204000	How do you hide this complexity?
7204000	7211000	Like it's like showing the map reduce result first, then showing the computation, then showing the input values.
7212000	7214000	What's wrong with that?
7214000	7216000	No, I'm saying not wrong with that.
7216000	7219000	This turns out to be an excellent API design strategy.
7219000	7227000	Yeah, I think so because think about it also from like, I hope you don't have other things to add there immediately.
7227000	7229000	I was just reflecting on that.
7229000	7240000	If we are talking about a new child, like in a sense like a new human trying to make sense of the world, how does that person start?
7240000	7242000	They have to start from a present.
7242000	7249000	And whenever they're curious, they can go back and look at how it came to be that tracing back your point.
7249000	7252000	The point and I also agree is that there needs to be the trace back point.
7252000	7254000	Like how do we get there?
7254000	7261000	The entire nodes and edges should be there, retained in a sense that anybody who wants to, who's curious enough, can go and check that back.
7261000	7268000	Most people wouldn't want all the paths, wouldn't check all the paths or wouldn't find the energy to do that.
7268000	7280000	Which is not like the point is you cannot force people to know you have to go read this particular like 5000 old year old book first.
7280000	7286000	Then only you get to come to like eventually understanding like the present.
7286000	7292000	You cannot, which is how I was taught philosophy that that is the chronological view.
7292000	7294000	Yeah, that it just doesn't fit.
7294000	7295000	It doesn't fit.
7295000	7296000	It is.
7296000	7297000	It is.
7297000	7300000	It doesn't fit even at a small scale.
7300000	7302000	At a very small scale.
7302000	7304000	Because the realities are so different.
7304000	7305000	Yeah.
7305000	7306000	The perspective is different.
7306000	7310000	And how do you expand on the perspective?
7310000	7319000	Take any of the quirks of our all those mega novels.
7319000	7320000	What do you call those things?
7320000	7323000	The Ramayan Mahabharata or like the epics, right?
7324000	7327000	So any take any of the quirks, right?
7327000	7329000	Why this is happening?
7329000	7337000	Why Vishwa can steal two women and get them married to his brother or whatever that is.
7337000	7344000	The point is, it seems like from our value of the present, it seems weird.
7344000	7349000	Now, if you ask the question, then you get the answer like further down the line.
7350000	7356000	Given that socio-economic situation, these are the things that were considered heroic or good enough.
7356000	7358000	Like it's not considered.
7358000	7360000	And then your understanding expands.
7360000	7368000	But what if you are forced to understand from that word first, as in from back to now,
7368000	7372000	your understanding of current would be super messed up.
7372000	7378000	Because at the highest level, you have a limited set of memory.
7378000	7381000	Memory is still as in memory in the sense of the compute element.
7381000	7383000	I'm not talking about the raw memory.
7383000	7387000	I'm talking about the amount of new neurons that you are working with.
7387000	7388000	That's limited.
7388000	7395000	Now, you can have somewhat functional model of the world view, the womb belt,
7395000	7400000	and then keep enriching it with more details as you find something interesting.
7400000	7406000	But if you start from the beginning, you already have a weird sense that weird model that doesn't fit now.
7406000	7412000	And then you're trying to retrofit it to a current model, which is screwed up.
7412000	7415000	I've seen this so many times and it frustrates me all the time.
7415000	7421000	And the challenge is to have this conversation with any of the systems,
7421000	7426000	I have to come from so far back and have the ground level discussion of so many things
7426000	7428000	that it doesn't make sense to have that discussion at all.
7428000	7431000	It's just like, okay, table flip, I'm out.
7431000	7434000	Basically, that's what ends up happening.
7434000	7437000	The table flip does not happen.
7437000	7439000	It happens inside my head.
7439000	7447000	Yeah, it just doesn't happen because it's that much more difficult to recreate the table in its current position.
7447000	7451000	Imagine if you could just reset.
7451000	7460000	But I just realized, I keep on saying that game design has a lot to teach the rest of application designers in software design.
7461000	7465000	And if you look at it, the good games embrace this philosophy that I just said,
7465000	7471000	that the designers design from a higher complexity to lower complexity.
7471000	7475000	The player starts from lower complexity towards higher complexity.
7475000	7480000	The games that do this the best to don't have a help panel.
7480000	7488000	The gameplay itself teaches you how to play.
7488000	7490000	The one immediate, two immediate, three immediate.
7490000	7493000	Okay, I can give multiple examples.
7493000	7498000	Portal, the starting of Portal or Half-Life.
7498000	7502000	Well, not Half-Life in general because Half-Life kind of started off from a certain...
7502000	7504000	All the Valve games.
7504000	7505000	All the Valve games.
7505000	7508000	So basically everything built on the Valve platform.
7508000	7516000	But Portal specifically, Portal 1 specifically in the way it teaches somebody absolutely not used to computer games,
7516000	7519000	not used to these controls to move.
7519000	7524000	And part of the story, and this is where the design from higher complexity to lower complexity,
7524000	7529000	part of the story is in the beginning telling you, it's okay, you're not able to get the controls right.
7529000	7532000	You remember that you're disoriented.
7532000	7534000	You just woke up from this cryo sleep.
7534000	7542000	And the validation it gives to the learner, I am not supposed to get it right immediately.
7543000	7550000	These things, unless the designers thought of the complexity that somebody might not even know the controls.
7550000	7556000	Have you played Stanley's Parable?
7556000	7557000	No.
7557000	7559000	Oh my God, you're missing out.
7559000	7562000	Go play that immediately after this.
7562000	7563000	Right.
7563000	7566000	Or maybe first read up on that.
7566000	7568000	That would give you a better mental.
7568000	7571000	Otherwise, it's going to feel a little bit frustrating at first.
7571000	7574000	But read up a little bit and then start with it.
7574000	7577000	You are touching on that point.
7577000	7584000	I just want to have that levels, the organic level of like, where does it land?
7584000	7590000	How Valve developers work and how much self aware their games are.
7590000	7594000	Stanley's Parable is an ode to that.
7594000	7600000	Like the game is made to be a self aware game.
7600000	7602000	I don't think you need to read anymore.
7602000	7605000	Just just go ahead and install and play.
7605000	7610000	So I think you're missing out if you don't play that game.
7610000	7611000	You will.
7611000	7613000	What you're saying is correct.
7613000	7614000	It's right.
7614000	7619000	You're just missing out on so much fun that I think you should enjoy this.
7619000	7621000	Yeah, I agree.
7622000	7628000	Basically, I'm trying to apply some of these into software design and ask these questions.
7628000	7633000	One of the reason of me trying to get out of the standard corporate ecosystem was I wanted to.
7633000	7635000	Now, it's time.
7635000	7641000	Like I have spent enough time doing application building in general terms.
7641000	7643000	I'm still doing that for money.
7643000	7650000	But the point is that I see software from this perspective that there are so many other challenges
7650000	7653000	for which certain solutions exist.
7653000	7656000	It's not like I was the first one to invent this.
7656000	7659000	It's just my observation that I am presenting here.
7659000	7664000	What that observation says is there is enough scope to bring some of these concepts,
7664000	7672000	apply them to certain other domains of human computer interaction or machine to machine interaction.
7672000	7683000	Interaction design fundamentally escaping the confines of a screen, escaping the confines of just a small software
7683000	7689000	being thought of as these interaction points in the world around in a broader context.
7689000	7691000	What does that mean?
7691000	7699000	And then what would it mean to even add with the current day technology, the immediate step, let's say,
7699000	7702000	because I think there is a scope to build up to this.
7702000	7715000	What is it that we can do today that in 10 years time have the last effect on making some of these ways of thinking more mainstream, more mainstream?
7715000	7721000	I am not saying I want 100 percent saturation, but I want to the level of saturation that let's say rust.
7721000	7723000	In fact, that's the point.
7723000	7726000	Let's not set a popularity as a matrix.
7726000	7727000	I don't.
7727000	7728000	I don't.
7728000	7738000	So I am like enough validation across a critical threshold of survival, beyond which it's propelled by community effort.
7738000	7748000	To the point I want to see these discussions manifest themselves to a point where they become the building block for the next generation to build on.
7748000	7749000	That's my goal.
7749000	7754000	Yep. OK.
7754000	7758000	I don't know how much time you have, but let's say that we have 15 more minutes.
7758000	7761000	I'm trying to find something, a chain of thought in five minutes.
7761000	7763000	I'll not give enough explanation.
7763000	7764000	Carry on, carry on.
7764000	7769000	But I have time to think over the course of the week.
7769000	7771000	This is how I'm thinking about this.
7771000	7780000	I think there's merit to bring this entire discussion, all those things as a platform, which we started with talking about.
7780000	7785000	But let's start it, the start of brink of new year.
7785000	7797000	And until then, we can have our practice runs of jotting down or basically get our ships in order, essentially.
7797000	7800000	So tell me, what does such a platform look like?
7800000	7802000	It doesn't have to be too much critical.
7802000	7804000	Basically, I already have something that is going.
7804000	7814000	I can reuse the anthropic inertia is one of the platforms that strikes me as the most like non.
7814000	7816000	I mean, to what end?
7816000	7818000	I'll come, I'll come to that.
7818000	7820000	To what end?
7820000	7822000	What is the end result of that is?
7822000	7826000	No, what are the end products?
7826000	7828000	That's what I'm coming to.
7828000	7835000	I'm talking about the brand first, because then I'll come to the product, like aspects of the physics of it.
7835000	7840000	So void was more of a like it was mischievous.
7840000	7843000	It was not welcoming enough.
7843000	7854000	But that's why I have multiple aspects of the anthropic inertia is the one that is actually it is a reflective platform supposed to be.
7854000	7859000	Yet it is not unwelcoming.
7859000	7866000	I have posted some things there, but I don't get enough time to do more.
7866000	7874000	Anthropic inertia has a YouTube channel, which I messed up a little bit with contents that I don't want to post anymore.
7874000	7876000	So very linear content.
7876000	7878000	It doesn't have the longevity, essentially.
7878000	7886000	But it also has a Spotify as in the podcast aspect of it, a sub stack and Spotify and Google Podcast and all.
7886000	7889000	So basically it has a podcast and it has a blog post.
7889000	7898000	What I usually do with the thoughts, like things that I've done so far is that I come with this come up with a script point that I want to make.
7898000	7902000	Then I write up about it, publish that on a sub stack.
7902000	7913000	I use my voice model to read it out loud and use that as the podcast for this podcast platforms.
7913000	7916000	I haven't started using the videos yet.
7916000	7923000	So if those audio we take the audio and generate video out of it and post it on YouTube, that can also be possible.
7923000	7937000	Point is that not the video point is the sub stack and the Spotify basically podcast subscriber model where people can tag along.
7937000	7941000	They basically press a button to let you know that they are with you.
7941000	7944000	They're listening.
7944000	7954000	So if there's what are what to what end, that's the end where people can give you signal that they are listening.
7954000	7968000	And then have a community of that where the discussions that we are having are having a second or third order harmonics resonant frequencies at that at multiple different levels.
7968000	7973000	Once we start establishing that, I'm again brand name.
7973000	7981000	Forget about that. I'm talking about the anthropic inertia is a perfect 20 to 23 company name or organization.
7981000	7987000	It is a good brand exact extent, which is why I come into the realization.
7987000	7990000	You even went with the acronyms mapping to AI.
7990000	7992000	Yeah, you see that, right?
7992000	7999000	It's not that unobvious like I know that you would say, but yeah, so those things are basically prebaked.
7999000	8002000	I see that it has a massive potential.
8002000	8004000	Let's do it right this time.
8004000	8005000	The right is in the sense.
8005000	8010000	Let's not be too hasty about it or look for fast gratification.
8010000	8012000	I know that it's going to take some time.
8012000	8021000	And given my calibration, like understanding of what happened in the past, it takes about two years for things to catch up to our expectations.
8021000	8032000	So maybe we would be we would have enough time to prepare ourselves to get to the point where enough people are listening.
8032000	8040000	So we need to be on topic.
8040000	8041000	Which is which is fine.
8041000	8043000	Something else struck me.
8043000	8045000	And of course, I'm the one that jumps the gun.
8045000	8047000	Exactly five minutes.
8047000	8049000	I'm getting a lot of latency from your hands.
8049000	8054000	Sorry, you have been eight bit there for like an hour.
8054000	8056000	OK, sorry.
8056000	8058000	But the video is video is much better.
8058000	8063000	You can see it on the end of 40.
8063000	8065000	I know the recording you're recording on your screen.
8065000	8067000	Yeah.
8067000	8068000	Yeah.
8068000	8069000	So that's that's fine.
8069000	8070000	So I watch the videos.
8070000	8075000	I've been doing that for the last two weeks.
8075000	8088000	See, I see the entire thing that you said, the application, the applicability of converting this into carving out an application from this.
8088000	8092000	If it is again, just to see scratch our own itch.
8092000	8095000	I kind of see.
8095000	8097000	And this has been going on for a while.
8097000	8109000	There is a sort of merger of Kong's future version, let's say, which is up speak as the knowledge management system to a lot of people have been talking.
8109000	8121000	It probably came out the closest in your analysis just now that there is a gap for this creators platform.
8121000	8129000	Where knowledge creation or content creation has too much emphasis on quick creation, linear flow and so on.
8129000	8136000	How can we bring in complexity capturing thought processes to broadcast to audience engagement?
8136000	8140000	I'm kind of combining up speak and X flex in my head at this point.
8140000	8150000	I am no longer seeing those things as separate units, but basically a plumbing layer that again connects these things.
8150000	8159000	And if we build outside in, which is we start with the videos, we learn the audience engagement and build from there.
8159000	8164000	This will come up to with the knowledge management and these principles in place.
8164000	8170000	I see the following possible hypothetically.
8170000	8175000	There are discussions from the discussions just like this, whether we stream or not.
8175000	8181000	I can see a complete cycle, basically a very forward looking.
8181000	8183000	What's that called? Progressive loop.
8183000	8189000	What is the loop that adds value? Positive feedback loop.
8189000	8195000	So I'm seeing a positive feedback loop possible that start with this broadcast.
8195000	8197000	You get incrementally better. You narrow down your topics.
8197000	8208000	But these things being taken, the contents grouped into say a wiki, which go on to inform certain other discussions that others can participate.
8208000	8223000	Parallel forks of this conversation with parallel things other people doing, which can be merged, the synthesis of the idea where each contribution can be traced back to its origin story.
8223000	8230000	That basically community as part of your subscription.
8230000	8244000	So how do we bring you remember that was a problem statement to solve with Kong that how do you bring people who are listeners onto the platform without disturbing the flow is still a very interesting problem to solve here.
8244000	8252000	But I am now saying instead of that just being a real time problem, I want to make it a semantic problem.
8252000	8258000	I want to make it a very well deontological problem.
8258000	8261000	Yeah, you are deontological.
8261000	8266000	No, no, no.
8266000	8274000	I'm just saying that when I said deontological, I paused because there is an option to make it ontological, deontological, whichever direction you want to go.
8274000	8276000	Views on top of a query.
8276000	8288000	But I'm seeing this potentially building not just a knowledge management system, but an alternative social media.
8288000	8307000	Of when I say social media, I mean socializing part of it through these narrow confines, the boundaries, which help build and maintain communities and becomes the knowledge base for future generations in certain archival formats.
8307000	8320000	My thought, I only think that will add is that in our journey, we will find a lot of people who would be better positioned in taking care of the parts or aspects of some things.
8320000	8335000	We need to have these things in our mind in order to be able to like, yes, we thought about this, would you like to, the delegation part has to happen because there's only a limited amount of things that you can do it right.
8335000	8337000	Think of it from the last perspective as well.
8337000	8341000	The adaptation will have to happen.
8341000	8349000	And if we are having the community support right in the right way, then the momentum would not stop.
8349000	8361000	We just need to make sure the very minimal set of ground rules or baselines that we establish the platform that we create that is in well enough order.
8361000	8374000	Yep. So that we don't have to create keep on creating the patch rules in order to like keep the system same, which is a definitive indication of a bad system when you have lots of banded fixes.
8374000	8386000	Right. Yep. So let's focus on the core aspects of things and keep on showing the seeds. That's the one important aspect that I want to talk about is that we have shown a lot of seeds.
8386000	8390000	None of those things I see as actually a failure.
8390000	8397000	I think that even if they do not come materialize the learning from them itself is a something.
8397000	8412000	But I also do think there are options or ways to rematerialize them in a in a larger cohesive system where all those things integrate into a much bigger, much larger of a platform.
8412000	8420000	Yep. All those things actually do matter. So basically what that means is we are talking of doing the things that we do best.
8420000	8428000	Answer one potential answer to your question on session one. What is worth doing for us in our context?
8428000	8434000	What is worth doing is be the protocol people is be the foundational principles.
8434000	8442000	People is be the people who build the adapter system is be the people who build ways to build the RFCs.
8442000	8445000	Yes, we don't need to write the RFCs.
8445000	8457000	No, we need to provide the basic guarantees, identify those basic guarantees that such a system has exhibited to a certain extent through some early implementations.
8457000	8462000	The implementations would change, but to identify the boundaries of such a system.
8462000	8470000	And again, the things we understand best is how do thinkers think together, how to make thinkers think together.
8470000	8474000	And I think that is the place to focus on how to make them.
8475000	8488000	Yeah. And I think that is the focus we should keep, which means if the output of Anthropic Inertia are these videos, a set of research papers or articles or blog posts at its simplest.
8488000	8497000	Let's say a blog post. Let's start with simpler with a set of documents that we prepare on how a potential community can form around this.
8497000	8509000	Let me narrow down the scope. Software provider that provides certain code libraries to build systems on top of them.
8509000	8519000	I do think we understand DevTools so well, we can reason about DevTools so well that we don't need to reason about application level building.
8519000	8525000	So let that part be the topic of next discussion and I'll set it out in a sense.
8525000	8534000	Think there is a very interesting or curious case of gravity and magnetism in a certain way.
8534000	8536000	I'll explain why.
