start	end	text
5660000	5664000	I have now become the person living that.
5664000	5666000	So that is fair.
5666000	5670000	That is the kind of thing which needs either a full dissociation.
5670000	5672000	So that was my mental state at that point,
5672000	5675000	that why did my brain go into dissociation?
5675000	5679000	It needed some place to think quietly outside all of this.
5679000	5683000	Now I realize how important that is in life
5683000	5685000	to actually distance myself.
5685000	5689000	I was like, okay, let's deconstruct life,
5689000	5691000	deconstruct to the point where there is nothing,
5691000	5695000	and then build back from that and see what is it that I want to add.
5695000	5698000	And that has worked out pretty well so far.
5698000	5702000	So which is why I said that my life experience
5702000	5706000	would actually be validating the approach you are taking towards.
5706000	5709000	And it is simply that I had to choose that
5709000	5712000	in the face of many other obstacles,
5712000	5714000	and I would have very much preferred if those obstacles
5714000	5717000	were not put in the first place.
5717000	5720000	So what I am trying to say is that you might find
5720000	5725000	just saying that I felt like I understood English better
5725000	5727000	after I learned programming,
5727000	5729000	because I understood logic,
5729000	5732000	and I could apply logic in that way.
5732000	5735000	But at the same time, one of the things I felt like
5735000	5739000	I would be good at, but I have never made the time
5739000	5741000	to go into is sign language,
5741000	5743000	because I have trouble.
5743000	5748000	I know it is a conscious drain of my energy
5748000	5750000	when I am verbalizing.
5750000	5753000	So choosing to do these long conversations
5753000	5754000	are a conscious choice.
5754000	5756000	I know that is how much I am draining.
5756000	5758000	So I am consciously aware of that.
5758000	5761000	So that just makes me think that if somebody like Rai
5761000	5765000	would be more open to understanding a sign language,
5765000	5766000	not needing to verbalize,
5766000	5769000	not needing to work with things,
5769000	5772000	and maybe just get better at that,
5772000	5774000	just another form of expression,
5774000	5775000	and it doesn't hurt.
5775000	5778000	You can learn any other language later.
5778000	5782000	There is that much more value behind it.
5782000	5784000	But why I am saying why sign language?
5784000	5786000	It is not just the vocal processing.
5786000	5790000	It is that sign language makes you think in certain abstractions,
5790000	5792000	certain other categories of abstractions,
5792000	5796000	which don't directly map to your spoken language.
5796000	5799000	Right.
5799000	5803000	I think the influence right now,
5803000	5806000	she has blank slate in front of her.
5806000	5810000	We don't restrict her from doing anything practically speaking.
5810000	5813000	She can do pretty much anything we just observe.
5813000	5818000	What happens is that the form of entertainment she is consuming
5818000	5821000	kind of dictates where she is going,
5821000	5823000	or things that she is practicing, etc.
5823000	5827000	So Nakamo as like a girly Nakamo,
5827000	5832000	those kind of things she picks up now.
5832000	5835000	So again, that's a weird, longer story.
5835000	5838000	The gender norm gets imposed on essentially.
5838000	5841000	We are trying to keep it as fluidic as possible.
5841000	5845000	Like, okay, we are never going to tell you who you actually are
5845000	5847000	until unless you figure that part out.
5847000	5848000	Right.
5848000	5851000	So what ended up happening is that at the playground,
5851000	5856000	she had to assume a gender in order to proceed forward
5856000	5858000	because the kids did not know how to treat.
5858000	5863000	And the kids were given that from their parents and all.
5863000	5869000	So basically, it had to be applied on in order to proceed forward.
5869000	5870000	It was becoming a blocker.
5870000	5872000	It still is a blocker.
5872000	5874000	I don't understand why that is the case.
5874000	5875000	But that is the case.
5875000	5881000	I was trying to find out where does that gender identity come from?
5881000	5885000	How do you end up deciding that you are one or not the other?
5885000	5888000	I can share my experience here.
5888000	5891000	And again, maybe this would be parallel a lot,
5891000	5897000	at least if not parallel that some use case, let's say case studies.
5897000	5900000	So the way I have come to understand gender,
5900000	5902000	I have always been this confused kid, right?
5902000	5907000	Because something that I feel was very different from what others told of me.
5907000	5909000	And I have gone through phases.
5909000	5914000	I've gone through my genderable phase where I was like, I'm strongly trans.
5914000	5919000	Then I went through and that was like my late teenage.
5919000	5925000	Then it was like, oh, no, I have to identify as this cis man
5925000	5928000	in order to be accepted into the society.
5928000	5930000	And again, went into fuck that.
5930000	5935000	But at that fuck that, I mean, in between was this trying really,
5935000	5940000	really hard to play the game by the rules to see for once.
5940000	5943000	I mean, that was like my college days.
5943000	5944000	That's what I'm saying.
5944000	5946000	You trust the system way too much.
5946000	5947000	No, no, no, no.
5947000	5949000	I don't trust it now.
5949000	5953000	I'm just saying at that point, it was like, OK, it looks like my way is not working.
5953000	5954000	I'm clearly not getting across.
5954000	5956000	I'm just causing more confusion.
5957000	5961000	And then my college days were like, let's play by the rules.
5961000	5964000	And I realized that I got tired of that very quick.
5964000	5966000	That's not working out.
5966000	5975000	But how I describe my understanding of gender now is that it's a function.
5975000	5979000	It's just like I think of morality that it's a computed function.
5979000	5980000	You throw in parameters.
5980000	5982000	I'm going to give you an output.
5982000	5988000	So my favorite way of saying is that my gender today or my gender now is this,
5988000	5990000	like a bouncing volleyball.
5990000	5991000	That's it.
5991000	5996000	But what I'm trying to say is that that, however, hit a roadblock, that approach.
5996000	6000000	And I realized that there is a certain value in templatizing,
6000000	6005000	templatizing to my nearest possible accepted thing.
6005000	6010000	It's kind of like having avatars, you know, like in a game you have created a certain avatar.
6010000	6014000	And I'm like, OK, in this scenario, this is how I represent.
6014000	6019000	So now how I represent my gender is I consider myself non-binary.
6019000	6026000	And I consider myself non-binary from the very fact that I believe in breaking down binaries unless it is computing.
6028000	6034000	So in that sense, binary is just a matter of solidified state.
6034000	6036000	Is there an influx?
6036000	6042000	But then if you break down the binary, binary is the most bare basic solid form, the crystal.
6042000	6045000	Yeah. So my stupid person can understand.
6045000	6049000	So basically, that's why it helps to keep it that way.
6049000	6056000	Yeah. So in this sense, I'm just tying this back that this ties back to my understanding of nonsense that I said at the beginning of this discussion.
6056000	6059000	Right. It is beyond sense.
6059000	6069000	So in that sense, when I'm talking of non-binary, it is basically it's not saying that it's not it's not to be interpreted as not to.
6069000	6076000	It is to be interpreted as something that cannot be confined to two because it is beyond that.
6076000	6081000	It is beyond two. OK, so then this is my job.
6081000	6093000	So the way I express my gender now is that I would like to understand the recipient and portray according to that.
6093000	6097000	So there are some thumb rules I go by in terms of pronouns.
6097000	6108000	If it is an English speaking audience, I insist on they them because they're the necessity to break down binaries is that much more important in the usage of pronouns.
6108000	6116000	But when I am talking to a native Bangla speaker and they ask me, what pronouns do you use?
6116000	6122000	My answer to them is anything you want, because my mother tongue does not have a concept of gendered pronouns.
6122000	6131000	So I don't see the value of introducing an artificial thing there because Bangla does not need pronouns.
6132000	6142000	But the moment I'm talking to somebody outside the Bangla thing or outside a language or especially a language that heavily genders the pronouns and like then I would be like, here, just please be conscious of this.
6142000	6145000	But then also there is a matter of presentation.
6145000	6154000	So the gender is an identity. There is a presentation there is as in the internal and the external aspect of it as well.
6154000	6166000	So the presentation part, I realized that there are certain ways of presenting myself in public, like given our current legislation, all my documents carry mail and I am okay with that.
6166000	6186000	I used to be very upset with that, but now I'm okay with that because I am taking this within the confines of this system that in a system that casts me into two buckets, I have to reach the most acceptable form unless I explicitly agree at some point to present myself as trans.
6186000	6196000	But in my daily presentation, and again, this is where I have a beef with most of the queer community, which is also why I never gel well with the queer community and I have tried.
6196000	6206000	The majority of them is I do not have the time to work on my presentation because there is a natural way in which things happen and I let that slide.
6206000	6211000	So at which point my presentation comes off as mostly male.
6211000	6219000	But then when I'm conscious, it again, it's on the audience. So I'm kind of that much. I have built, I have templatized this to the point.
6219000	6228000	So what I'm saying is, it's probably important to explain to Ray that within that context, I don't have the time to work on my presentation.
6228000	6238000	Even if you are choosing to represent yourself as a girl, it's important to remember that it is within that context. Do not identify that with your identity.
6238000	6248000	Yes, yes. So the entire part about is that an immutable part of my identity.
6248000	6254000	We always give her enough time to work on my presentation.
6254000	6264000	So the entire part about is that an immutable part of my identity.
6264000	6273000	We always give her enough solid grasp to hold on to that it isn't if you don't want it.
6273000	6283000	I am not going to shape you in any one way or the other. If you want the binary identity to be yours, be my guess.
6283000	6292000	If you don't want to be, that's also fine. I don't care. I wouldn't I wouldn't give you an weapon in either direction or not.
6292000	6306000	If you ask questions, I'll give you the answer. And yeah, so my personal way of understanding this, like at the way I represent myself is that it's more like a HSL scale.
6307000	6314000	It is. It is. It's kind of like HSL, right? Because the L is the thing that is often overlooked.
6314000	6329000	So I knew that you were going for that as well. That's why I've said this, because not only gender, also for sexuality, I think I can have that much that it's not about the exact which value of the color will you're choosing.
6329000	6342000	It matters a whole lot how the saturation and luminosity affects. What if you are red and you have a very high saturation, but the luminosity is zero?
6342000	6350000	The outward expression would be black. You would not be presented as red. You'd be black in that case, right?
6350000	6366000	So that is where I think my identity falls in. I am very much like I'm in love with that androgynous representation of some like I would I you have probably never seen me project myself as like overly manly man or overly feminine.
6366000	6379000	Like man or something, whatever that is, I don't go. It's not that it's like basically I reject the concept of having that as a strong part. That is not the strong part of my identity.
6379000	6391000	I am various other things. And I would choose any where on the spectrum as long as the luminosity is zero. So it doesn't matter whether I'm red or blue or green.
6392000	6400000	Luminosity is zero means I'm black. And that's the part like that's all you need to know. Move on. Let's talk about something else that I find more interesting.
6400000	6409000	And I'm not saying that this is not interesting. I'm just saying that that's where from childhood since childhood, I never really wanted to put so much value into it.
6409000	6414000	So a lot of people complain that didn't bother me.
6417000	6426000	Eventually, I got daddy go. It's probably a little bit less than the point is like it never was a problem for me.
6427000	6436000	My identity was not like I want to go like I don't know. I don't know. That never really bothered me.
6438000	6447000	Or do I need to like present the presentation part? Do I need to do that in order to present myself some other that also didn't bother.
6447000	6458000	So either of the cases that so I am very comfortable and happy with that null kind of in a way. Right. So and I'm fine with this.
6458000	6468000	So any I I don't think anybody needs anybody else's approval for this matter or even like the what do you call that?
6468000	6482000	Yep. And after like 10, 12 years of trying to identify my gender sexuality and having gone through the pretty much all the possible literature that I have access to, I think you were very right.
6482000	6494000	And I think I usually say no to this, but I have to humble up and accept that a lot of my earlier actions in life have been motivated by pleasing others, pleasing or accepting the people immediately around me.
6494000	6503000	And I don't think I can change it. I don't think I can change it, which means my only option is to choose who's around me.
6503000	6514000	Right. So you remember Mossfest or something in London, there was this thing that Larissa had done this.
6514000	6521000	Larissa had done this. I'm not sure if you were in that session. I think it was one of those London sessions.
6521000	6530000	Robin Boo was there to remember. She got people to stand in a line and there was this take a step forward if you agree or backward if you disagree.
6530000	6538000	And there was this question of if you don't identify as a cishet person or something.
6538000	6544000	And I stepped back and there were people like, what, you?
6544000	6550000	Oh, we thought you were this extroverted, very handsome man.
6550000	6560000	The only thing I'm willing to take from that statement is handsome.
6560000	6568000	I'm willing to take. But see, the point is that I'm just trying to tell you that you have not lost much.
6568000	6580000	My entire study into this, trying to really understand things, because it feels like there is something really big happening here in the way that people are expressing their gender, sexuality, the expression.
6580000	6586000	I love pride. I have been into one or two of those marches. I love that.
6586000	6592000	I love the openness that happens within that, knowing that this is that contextual boundary outside.
6592000	6603000	This is not safe. But the thing that I could not take into account was that there is this understanding.
6603000	6614000	And again, this is a criticism of the majority of the people I have come across that you got to show it, that you got to flash it and you got to celebrate it.
6614000	6622000	And I do, because I do. But here is what this process is taking a very small is running on low priority.
6622000	6625000	There is a thread running. Yeah, it is keeping a check.
6625000	6631000	Exactly. I'm very weird. It gets weird to how do I project it.
6631000	6642000	But I 100% agree what you're saying here is that from a priority-wise perspective, there are all the other things that I'm very much more interested about than this.
6642000	6650000	I have no disrespect for it. I understand, but I'd rather put that in the back of my head.
6650000	6660000	Then look at that. I'm just talking. Why does my color schemes when I design something go to red and black?
6660000	6674000	There is a reason. And the reason is this. I want to choose the luminosity level based on the interaction, based on the person, based on the subject at hand or the situation at hand.
6674000	6681000	If I want to show you the colors as they are at that point, all I got to do, boss, is increase the luminosity slider.
6681000	6693000	But first I need to verify that you are worth it or that I am feeling I like dark. I like the lack of light. It helps me think there is there are many, many variations.
6693000	6704000	So if you want to plot the gender on a certain spectrum, also include my willingness to divulge that or to take that as a primary topic.
6704000	6715000	But here I am discussing gender in a way that I typically would bypass. I have learned that I don't need to educate others.
6716000	6726000	I also went through this phase where I was this vocal proponent and something was not right. And what was not right, it felt like being an anchor for Republic TV.
6726000	6741000	I mean, yeah, I am on the news. Yeah, I am shouting. But is this worth the news? I mean, yeah, it appeals to a lot of people. But is this worth the news?
6741000	6751000	So in that sense, the worthiness, remember last session, we had this discussion what is worth doing on that worthiness scale.
6751000	6760000	This is not something to ignore. It is something to prepare and let it stay. It will step in. It is a bounding function.
6760000	6766000	It will step in if that part gets over like somebody forces something out.
6766000	6788000	Yeah, I think one of the good analogies, at least to me, in my mind, it sounds like a good analogy, is that some people need being told over and over, I love you, as in a form of like, hey, to make it hit home and constant reminder of like, hey, you are loved, somebody else loves you, essentially.
6788000	6797000	For them, it is necessary in that way. For me, it doesn't seem necessary. It does not mean that love is not there.
6797000	6809000	Right? It is the same way. Celebration is the exact same way. I don't need to be reminded or remind anyone for that thing to be exactly that same way.
6809000	6827000	It is just that I don't have to celebrate it or put it forward for everybody else. I don't need that. It is inside my head. Whether you approve of it or disapprove of it, it doesn't matter. I couldn't care either way, which was the point I was getting to. I really didn't care what others think.
6827000	6840000	And that, my friend, is the fundamental difference, which is why I said that I better own up to this, because there is no other way of understanding the differences in your and my approach.
6840000	6860000	Yeah, I care very less about what others thought about. And I think the credit goes to my dad, essentially. Because when you are a kid, your worldview is forming as if there is the ideal high state of some kind.
6860000	6870000	Somebody you are trying to idealize. At that point, if that somebody actively breaks it down to you, that idealism is a play you should.
6870000	6884000	In a way, if you want more bandwidth, you start being skeptical. And at the void of all of it, after being skeptical and trying all different ways to question that thing, you still wouldn't break it.
6884000	6893000	That's a pretty good thing. Then it's worth being a fan of. But everything eventually breaks down at some point.
6893000	6900000	The point is, I do make mistakes. That was my dad's thing. I do make mistakes.
6900000	6914000	So when that was like, I want to idealize this person, this person is somebody I can idealize more than anybody else that I can see. But this person is actively going out of their way to prove that they also make mistakes.
6914000	6928000	Then how much others do. And at that point, can I take anybody's any words for granted? Everything is basically nebulous until proven. I'm not gonna, this is not something that I'm committing to.
6929000	6946000	I heard what you were saying. I'll come back to it in three days, maybe. In between, I'll ask around. So in that way, never nobody said to me was immediately committed, I felt good or bad or anything. It didn't really matter.
6946000	6962000	Most of the time it's like, okay, that was yet another stupid thing. For the lack of a better resolution. That is true in most cases, only when you take that as an assumption, that's only when.
6962000	6974000	And for them, probably that's the baseline. I don't mind. But for me, I now know where does that fall down. So in that way, I never cared about that included teacher and everybody else.
6974000	6982000	My point, my problem ended up becoming, am I a pathological, like I am, am I like, what are my personality?
6982000	6983000	The perfect sociopath.
6983000	6998000	Yeah. So how much of a sociopath am I? And the point is, that I cannot discuss with anybody. I had to go on out of my way to find out books and resources about what are the traits of a psychopath? What are the, how?
6998000	7008000	And then what I eventually realized is that, again, if you go by executive functions, there are lots of psychopathic tendency in various different people.
7008000	7030000	What ended up happening, I understood very early in my life, like 12, 13, around that time, is that good faith, as in not trying to act as if you are trying to harm somebody, is one of the best thing that you can do to not become the monster that you don't want to be.
7031000	7042000	And that was pretty much, that was pretty much it. Like once that was the understanding that one of the, one of the baseline like maxim or assumptions that knowingly.
7042000	7051000	So I, my interpretation was, I wouldn't do something that I cannot, with pride, explain to my grandkids.
7051000	7060000	So if I'm doing something, anything, if I cannot take pride in doing that, to explain to my grandkids, because a lot of stupid things I will do.
7060000	7069000	And as long as I'm able to laugh at that end, like at the end part of my life. So this is, this is a stupid, not malicious, right?
7069000	7075000	So even if I do stupid things, that's fine. Malicious, not fine. I shouldn't do that.
7075000	7082000	And that was my cut-off. If I cannot explain that with pride to my grandkids, that's what I don't do.
7082000	7092000	That defined a lot of things that I have or haven't done in my life, but that's what, that's what it boiled down to in my understanding of, the understanding of bona fide, like understanding of good faith.
7092000	7100000	I did not know that by that term or understanding or knowledge. I just understood that sometimes people end up doing things that are way too selfish.
7100000	7108000	And they know that they just would create justification for it, weave justification for it in order to absolve themselves of that.
7108000	7115000	I wanted to know that, hey, I am actively making a mistake here. So that's the part that only helped me.
7116000	7125000	Yeah, I think last 20 years almost has been just like not a lot of other things, just trying to understand myself better and better and better.
7125000	7133000	Yeah, like I said, if I'm five years old, that was the counter, like that was the limit I hit in life.
7133000	7140000	And you know what? This calls for a complete reset. It seems like certain things were working and things broke very badly.
7140000	7150000	And now there is a need for a complete reset because there is this underlying hunch that something I'm not paying attention to.
7150000	7160000	And the something I was not paying attention to was this constant voice that I was suppressing in order to what I thought adapting to the environment.
7161000	7175000	Yeah, anyhow, this was illuminating in many ways and in many sense, this kind of I guess validates what I thought about you.
7175000	7183000	And I just looked at the photo that you shared.
7183000	7192000	Oh, so when you talked about that lollipop trees, that was that was the first watercolors.
7192000	7197000	That one was and I was forced to put more colors.
7197000	7203000	It was very faded. I increased the saturation as well.
7203000	7211000	I was very much I was very much like the saturation was really faded.
7211000	7220000	And also the tent is tent and the trees are lollipops.
7220000	7225000	I posted it a long time back when you were talking about that.
7225000	7232000	I had seen, but then I had seen and parked it. I'll come back to that. But yeah, that is how a brain operates.
7232000	7244000	So see, I don't know how to tie this back because I don't think there is any point in tying this back as much as taking the complexity of everything that we have been talking of.
7244000	7261000	And the only valid summary that I guess you can make of everything that we have discussed is kind of boiling down to the fact that what was it that Shukumar Rai really retained in his writing.
7261000	7268000	It's that childishness, so to say, the ability, the tenacity, the fluidity.
7268000	7277000	And if I am to expand the maxim that has kind of come at this point from that, it's OK to forget.
7277000	7283000	It's never OK to stop thinking or analyzing, but it's terribly important to remember certain things.
7283000	7296000	And at all times, the only principle worth dying for is retaining fluidity, is retaining the ability to change.
7296000	7316000	Pretty much, pretty much this, right? I see you have a dialectic oscillation. I can just get what you can want to say from the headings.
7316000	7324000	Pretty much, yes. I was going for this.
7324000	7328000	Summarize, summarize. That was actually pretty good. Keep, keep going.
7328000	7345000	And so this has kind of boiled down to this one set of principle that how do I understand the concept of liberty, the concept of justice is also through this lens.
7345000	7363000	And if you remember me saying that I hold on to this fact that collective human consciousness or collective human memory is spontaneous, that humanity forgets way more often than we want to think we do.
7363000	7375000	And there is value in that forgetting. That forgetting is just making space for something new to occupy that.
7375000	7384000	For me, the composting of food materials through fungus into soil is a sort of forgetting.
7384000	7404000	Through me, death is a form of forgetting. And simultaneously, the ability to analyze, like when I say analyze, I mean, what is it but observe and understand.
7404000	7428000	And that small, ah, that's what, you know, that ting that goes on. I would like to think it is as primal as, you know, if you ever find yourself in that dark, dark night in a forest where you can't see anything, you don't have a light with you.
7428000	7451000	The first thing that happens is your other senses get stronger. You sense the wind. At that point, it is okay to not see. It's when the next you encounter light, the light feels blinding to the point that you realize that the majority of the universe is dark.
7451000	7477000	And it is not dark because there is no light. It is simply dark because we have so far looked at it through this lens of perceiving photonic particles into our eyes, observing them through these certain lenses, which is why the first time an x-ray imaging was taken, people were like, how is there so many things?
7477000	7494000	And if one thing an astrophysicist will tell you is there are so many different wavelengths to observe the universe in, that was probably, yeah. And there are so many ways we don't know yet.
7494000	7514000	So what is the one thing that we absolutely must ensure that happens, especially if, let's say, I would like to think that the contribution to the human evolution, like at one point I used to be that very strong classic textbook misanthrope.
7514000	7530000	I say, like, I got nothing to do with evolution. But now I kind of realize the evolutionary responsibility in a certain different way. There is, of course, procreate, push your genes forward, carry on the human line.
7530000	7540000	Lucky for me, there are many others doing that. I can choose not to. So again, it's that focus, you know, that it's that trade-off.
7540000	7546000	Yeah, of course. But the only reason that I chose to, like, I understand exactly what you're saying.
7546000	7560000	No, again, I am the one thing I was very glad is that you chose to have a kid because I like here a specimen like me has chosen so experimental conditions available without having to invest.
7560000	7579000	Which I just want to point out, this is the value of a collective upbringing, that the reason why communities, kids who grow up in communities tend to be that much more well-rounded emotionally or empathically,
7579000	7597000	the sharp edges that we have had to smoothen out over our lifetimes that we will continue to and we will never reach the sort of smoothness that let's say your kid is going to go into never having that sharp edge in the first place because it began with that well-roundedness.
7597000	7609000	Right. Is that the evolutionary responsibility is also to carry on this knowledge that change is essential.
7609000	7626000	Yeah. And if you are to sum up that whole maxim that I told about the life, it boils down to this, that change is essential at every point, ensure that change is possible, no matter however written in stone.
7626000	7630000	If anything is written in stone, make sure you have something to break that stone down.
7630000	7642000	Yeah. It's okay to write in stone. It's okay. Why is it okay to write in stone is you want something to last longer, longer than other relatively other things which take relatively lesser time.
7642000	7659000	But as long as we are bound by time, as long as we are bound by this moving towards the entropy state, we are still bound by certain finite conditions and one of them is that you cannot stop change.
7659000	7667000	So why fight it? Which is why the best way it's not about swimming upstream or downstream.
7667000	7680000	It is completely about do you have the fucking boat and then something might happen because of which the stream reverses.
7680000	7700000	Can you respond to that change? If you were very strongly going upstream, upstream, upstream, the moon starts rotating the other way around, the earth starts spinning the other way around, gravity flips, another earth comes on top of the earth and suddenly your stream goes upstream.
7700000	7714000	The point is this, why is it okay to forget? It's okay to forget because the only way to allow change within a finite state machine that is our brain is to free up circuits for change.
7714000	7721000	The reason it is not okay to stop thinking and analyzing is because situations may change.
7721000	7730000	You cannot take something that was true or known to be true earlier if you face that again you've got to re-evaluate even if you come to the same answer.
7730000	7738000	You keep on re-evaluating, might not be looking at it fine enough that you spot the finer decimal points.
7738000	7756000	Why is it absolutely critical to remember certain things? It's absolutely necessary to remember how did you bring about change the last time you encountered something like this.
7756000	7768000	Which again boils down to the final part that fluidity. So if you then take this, apply it to gender, it means that fluidity is of paramount importance.
7768000	7781000	You apply it to justice, it means the ability to reinterpret and reinterpret that fast enough so that by then the situations have not changed under which things had come in.
7781000	7787000	That a process of justice that takes too long is an outdated process.
7787000	7794000	Exactly the challenge with the justice system is right now. The world moves too fast for it to be caught up.
7794000	7805000	But that does not mean that you compromise on your variables and arrive at a simpler form of justice. It does not mean that justice has to be handed out right then.
7805000	7813000	What I'm saying is increase your computation power, increase the ability to parallely process multiple things.
7813000	7831000	And it is this ability to parallel process that again ties back to why brains like mine or probably yours and many other people like us tend to ignore the finer details of life in favor of acquiring, observing the complexity.
7831000	7843000	The only way to observe the complexity is to distance yourself to be able to broaden your field of vision or rather to get more things into your field of vision.
7843000	7849000	Yeah, I think that's the only way that I can sum up what we got.
7849000	7865000	Yeah, so that's fantastic by the way. The one only reason I was bringing out that document is because part of it about what we are saying that what the childishness, the neoteny.
7865000	7874000	Yeah, one, the antithesis of the will to power is will to play.
7874000	7885000	I was showing in that section is that how will to power, will to power and will to play are not so.
7885000	7894000	Shukumar Rai is basically celebrating that will to play in a very rough sense.
7894000	7904000	My point was they are not, they basically access like where those are two different extremes.
7904000	7920000	But actually they live on a balance. Both need to be there. The will to power and the will to play. Both need to be there because what is will to power is the exercise to play.
7920000	7931000	So exercise of power is the will to play. If you want to play that means what? You are capable of and allowed to play.
7931000	7941000	So similarly what is will to power? The intent to play. Why would you want to act like am as power?
7941000	7955000	Is that you want to see some certain thing to happen that is your play and because you see the threat in it like I am not allowed to do that, how do I ensure that I am allowed to play?
7955000	7977000	Is that how you go on about it, the will to power? So anyways that is the part I was trying to show is that the relationship between those two things, the necessity for one or the other even though at its core, at my core I am very much of a will to power kind of person like at a pathological level.
7977000	8000000	The exposure to Sukumar Rai opened me up to seeing that other side where the will to play is necessary. It is not one dimensional. The dimensionality of it, the spectrum, I need to see that and I need to position myself well enough not to become an extremist of either of the sides.
8000000	8029000	Because that is what ends up happening. All the dictatorship, all the authoritative approaches to life as well as to state, to company, to governing anything basically boils down to people seeing it in a very one dimensional way and not having enough understanding of the will to play part.
8029000	8044000	So I think for anybody in a leadership role they should be exposed to this will to play in their own languages but to meet Sukumar Rai helped in that sense. That is the part that I was trying to bring back up.
8044000	8055000	So it had other parts as well, the oscillation part of things. I wanted to discuss that but I think we are too late for this. Let us push it back to the next week.
8055000	8057000	I do not mind.
8057000	8063000	No, it is okay. I do not want to associate this discussion with a sense of exhaustion.
8063000	8068000	I think I am like five hours away from exhaustion.
8068000	8078000	That is okay. Let us break it off here and let us look forward to the next one.
8078000	8100000	So the next one is where I would want to talk about the concept of thesis-antithesis synthesis and how it is missing one parameter, the hypothesis and why that is necessary.
8100000	8118000	Why it is somewhat incomplete without and why having it is actually really really more complete from a scientific or technological perspective. That is the analogy that I am going to bring it down to essentially.
8118000	8125000	So let us look at it next week.
8125000	8132000	So that is it for this week. Let us catch back up next week. I am going to stop this.
